44208;1.2021;2021;*
44209;1.2021;2021;*
44210;1.2021;2021;*
44211;1.2021;2021;*
44212;1.2021;2021;*
44213;1.2021;2021;*
44214;1.2021;2021;*
44215;1.2021;2021;*
44216;1.2021;2021;*
44217;1.2021;2021;*
44218;1.2021;2021;*
44219;1.2021;2021;*
44220;1.2021;2021;*
44221;1.2021;2021;*
44222;1.2021;2021;*
44223;1.2021;2021;*
44224;1.2021;2021;*
44225;1.2021;2021;*
44226;1.2021;2021;*
44227;1.2021;2021;*
44228;2.2021;2021;*
44229;2.2021;2021;*
44230;2.2021;2021;*
44231;2.2021;2021;*
44232;2.2021;2021;*
44233;2.2021;2021;*
44234;2.2021;2021;*
44235;2.2021;2021;*
44236;2.2021;2021;*
44237;2.2021;2021;*
44238;2.2021;2021;*
44239;2.2021;2021;*
44240;2.2021;2021;*
44241;2.2021;2021;*
44242;2.2021;2021;*
44243;2.2021;2021;*
44244;2.2021;2021;*
44245;2.2021;2021;*
44246;2.2021;2021;*
44247;2.2021;2021;*
44248;2.2021;2021;*
44249;2.2021;2021;*
44250;2.2021;2021;*
44251;2.2021;2021;*
44252;2.2021;2021;*
44253;2.2021;2021;*
44254;2.2021;2021;*
44255;2.2021;2021;*
44256;3.2021;2021;*
44257;3.2021;2021;*
44258;3.2021;2021;*
44259;3.2021;2021;*
44260;3.2021;2021;*
44261;3.2021;2021;*
44262;3.2021;2021;*
44263;3.2021;2021;*
44264;3.2021;2021;*
44265;3.2021;2021;*
44266;3.2021;2021;*
44267;3.2021;2021;*
44268;3.2021;2021;*
44269;3.2021;2021;*
44270;3.2021;2021;*
44271;3.2021;2021;*
44272;3.2021;2021;*
44273;3.2021;2021;*
44274;3.2021;2021;*
44275;3.2021;2021;*
44276;3.2021;2021;*
44277;3.2021;2021;*
44278;3.2021;2021;*
44279;3.2021;2021;*
44280;3.2021;2021;*
44281;3.2021;2021;*
44282;3.2021;2021;*
44283;3.2021;2021;*
44284;3.2021;2021;*
44285;3.2021;2021;*
44286;3.2021;2021;*
44287;4.2021;2021;*
44288;4.2021;2021;*
44289;4.2021;2021;*
44290;4.2021;2021;*
44291;4.2021;2021;*
44292;4.2021;2021;*
44293;4.2021;2021;*
44294;4.2021;2021;*
44295;4.2021;2021;*
44296;4.2021;2021;*
44297;4.2021;2021;*
44298;4.2021;2021;*
44299;4.2021;2021;*
44300;4.2021;2021;*
44301;4.2021;2021;*
44302;4.2021;2021;*
44303;4.2021;2021;*
44304;4.2021;2021;*
44305;4.2021;2021;*
44306;4.2021;2021;*
44307;4.2021;2021;*
44308;4.2021;2021;*
44309;4.2021;2021;*
44310;4.2021;2021;*
44311;4.2021;2021;*
44312;4.2021;2021;*
44313;4.2021;2021;*
44314;4.2021;2021;*
44315;4.2021;2021;*
44316;4.2021;2021;*
44317;5.2021;2021;*
44318;5.2021;2021;*
44319;5.2021;2021;*
44320;5.2021;2021;*
44321;5.2021;2021;*
44322;5.2021;2021;*
44323;5.2021;2021;*
44324;5.2021;2021;*
44325;5.2021;2021;*
44326;5.2021;2021;*
44327;5.2021;2021;*
44328;5.2021;2021;*
44329;5.2021;2021;*
44330;5.2021;2021;*
44331;5.2021;2021;*
44332;5.2021;2021;*
44333;5.2021;2021;*
44334;5.2021;2021;*
44335;5.2021;2021;*
44336;5.2021;2021;*
44337;5.2021;2021;*
44338;5.2021;2021;*
44339;5.2021;2021;*
44340;5.2021;2021;*
44341;5.2021;2021;*
44342;5.2021;2021;*
44343;5.2021;2021;*
44344;5.2021;2021;*
44345;5.2021;2021;*
44346;5.2021;2021;*
44347;5.2021;2021;*
44348;6.2021;2021;*
44349;6.2021;2021;*
44350;6.2021;2021;*
44351;6.2021;2021;*
44352;6.2021;2021;*
44353;6.2021;2021;*
44354;6.2021;2021;*
44355;6.2021;2021;*
44356;6.2021;2021;*
44357;6.2021;2021;*
44358;6.2021;2021;*
44359;6.2021;2021;*
44360;6.2021;2021;*
44361;6.2021;2021;*
44362;6.2021;2021;*
44363;6.2021;2021;*
44364;6.2021;2021;*
44365;6.2021;2021;*
44366;6.2021;2021;*
44367;6.2021;2021;*
44368;6.2021;2021;*
44369;6.2021;2021;*
44370;6.2021;2021;*
44371;6.2021;2021;*
44372;6.2021;2021;*
44373;6.2021;2021;*
44374;6.2021;2021;*
44375;6.2021;2021;*
44376;6.2021;2021;*
44377;6.2021;2021;*
44378;7.2021;2021;*
44379;7.2021;2021;*
44380;7.2021;2021;*
44381;7.2021;2021;*
44382;7.2021;2021;*
44383;7.2021;2021;*
44384;7.2021;2021;*
44385;7.2021;2021;*
44386;7.2021;2021;*
44387;7.2021;2021;*
44388;7.2021;2021;*
44389;7.2021;2021;*
44390;7.2021;2021;*
44391;7.2021;2021;*
44392;7.2021;2021;*
44393;7.2021;2021;*
44394;7.2021;2021;*
44395;7.2021;2021;*
44396;7.2021;2021;*
44397;7.2021;2021;*
44398;7.2021;2021;*
44399;7.2021;2021;*
44400;7.2021;2021;*
44401;7.2021;2021;*
44402;7.2021;2021;*
44403;7.2021;2021;*
44404;7.2021;2021;*
44405;7.2021;2021;*
44406;7.2021;2021;*
44407;7.2021;2021;*
44408;7.2021;2021;*
44409;8.2021;2021;*
44410;8.2021;2021;*
44411;8.2021;2021;*
44412;8.2021;2021;*
44413;8.2021;2021;*
44414;8.2021;2021;*
44415;8.2021;2021;*
44416;8.2021;2021;*
44417;8.2021;2021;*
44418;8.2021;2021;*
44419;8.2021;2021;*
44420;8.2021;2021;*
44421;8.2021;2021;*
44422;8.2021;2021;*
44423;8.2021;2021;*
44424;8.2021;2021;*
44425;8.2021;2021;*
44426;8.2021;2021;*
44427;8.2021;2021;*
44428;8.2021;2021;*
44429;8.2021;2021;*
44430;8.2021;2021;*
44431;8.2021;2021;*
44432;8.2021;2021;*
44433;8.2021;2021;*
44434;8.2021;2021;*
44435;8.2021;2021;*
44436;8.2021;2021;*
44437;8.2021;2021;*
44438;8.2021;2021;*
44439;8.2021;2021;*
44440;9.2021;2021;*
44441;9.2021;2021;*
44442;9.2021;2021;*
44443;9.2021;2021;*
44444;9.2021;2021;*
44445;9.2021;2021;*
44446;9.2021;2021;*
44447;9.2021;2021;*
44448;9.2021;2021;*
44449;9.2021;2021;*
44450;9.2021;2021;*
44451;9.2021;2021;*
44452;9.2021;2021;*
44453;9.2021;2021;*
44454;9.2021;2021;*
44455;9.2021;2021;*
44456;9.2021;2021;*
44457;9.2021;2021;*
44458;9.2021;2021;*
44459;9.2021;2021;*
44460;9.2021;2021;*
44461;9.2021;2021;*
44462;9.2021;2021;*
44463;9.2021;2021;*
44464;9.2021;2021;*
44465;9.2021;2021;*
44466;9.2021;2021;*
44467;9.2021;2021;*
44468;9.2021;2021;*
44469;9.2021;2021;*
44470;10.2021;2021;*
44471;10.2021;2021;*
44472;10.2021;2021;*
44473;10.2021;2021;*
44474;10.2021;2021;*
44475;10.2021;2021;*
44476;10.2021;2021;*
44477;10.2021;2021;*
44478;10.2021;2021;*
44479;10.2021;2021;*
44480;10.2021;2021;*
44481;10.2021;2021;*
44482;10.2021;2021;*
44483;10.2021;2021;*
44484;10.2021;2021;*
44485;10.2021;2021;*
44486;10.2021;2021;*
44487;10.2021;2021;*
44488;10.2021;2021;*
44489;10.2021;2021;*
44490;10.2021;2021;*
44491;10.2021;2021;*
44492;10.2021;2021;*
44493;10.2021;2021;*
44494;10.2021;2021;*
44495;10.2021;2021;*
44496;10.2021;2021;*
44497;10.2021;2021;*
44498;10.2021;2021;*
44499;10.2021;2021;*
44500;10.2021;2021;*
44501;11.2021;2021;*
44502;11.2021;2021;*
44503;11.2021;2021;*
44504;11.2021;2021;*
44505;11.2021;2021;*
44506;11.2021;2021;*
44507;11.2021;2021;*
44508;11.2021;2021;*
44509;11.2021;2021;*
44510;11.2021;2021;*
44511;11.2021;2021;*
44512;11.2021;2021;*
44513;11.2021;2021;*
44514;11.2021;2021;*
44515;11.2021;2021;*
44516;11.2021;2021;*
44517;11.2021;2021;*
44518;11.2021;2021;*
44519;11.2021;2021;*
44520;11.2021;2021;*
44521;11.2021;2021;*
44522;11.2021;2021;*
44523;11.2021;2021;*
44524;11.2021;2021;*
44525;11.2021;2021;*
44526;11.2021;2021;*
44527;11.2021;2021;*
44528;11.2021;2021;*
44529;11.2021;2021;*
44530;11.2021;2021;*
44531;12.2021;2021;*
44532;12.2021;2021;*
44533;12.2021;2021;*
44534;12.2021;2021;*
44535;12.2021;2021;*
44536;12.2021;2021;*
44537;12.2021;2021;*
44538;12.2021;2021;*
44539;12.2021;2021;*
44540;12.2021;2021;*
44541;12.2021;2021;*
44542;12.2021;2021;*
44543;12.2021;2021;*
44544;12.2021;2021;*
44545;12.2021;2021;*
44546;12.2021;2021;*
44547;12.2021;2021;*
44548;12.2021;2021;*
44549;12.2021;2021;*
44550;12.2021;2021;*
44551;12.2021;2021;*
44552;12.2021;2021;*
44553;12.2021;2021;*
44554;12.2021;2021;*
44555;12.2021;2021;*
44556;12.2021;2021;*
44557;12.2021;2021;*
44558;12.2021;2021;*
44559;12.2021;2021;*
44560;12.2021;2021;*
44561;12.2021;2021;*
